frame,timestamp,emotion,ear_avg_raw,mar_raw,smile_coeff_raw,mouth_width_raw,brow_dist_raw,mouth_asymmetry_raw,upper_lip_raise_raw,ear_avg_smooth,mar_smooth,smile_coeff_smooth,mouth_width_smooth,brow_dist_smooth,mouth_asymmetry_smooth,upper_lip_raise_smooth
162,1777970347470,Neutral,0.26168,0.00543,-0.02724,0.39246,0.13528,0.00207,0.04883,0.2607,0.00551,-0.02726,0.3923,0.13479,0.00207,0.04869
163,1777970347503,Neutral,0.26328,0.00546,-0.02722,0.39309,0.13501,0.00206,0.04886,0.26148,0.00549,-0.02725,0.39254,0.13485,0.00207,0.04874
164,1777970347537,Neutral,0.26582,0.00554,-0.02721,0.39377,0.13454,0.00206,0.04891,0.26278,0.00551,-0.02724,0.39291,0.13476,0.00206,0.0488
165,1777970347570,Neutral,0.26964,0.00571,-0.02721,0.39403,0.13393,0.00205,0.04897,0.26484,0.00557,-0.02723,0.39325,0.13451,0.00206,0.04885
166,1777970347603,Neutral,0.27171,0.00573,-0.02718,0.39441,0.13299,0.00202,0.04905,0.2669,0.00562,-0.02721,0.3936,0.13405,0.00205,0.04891
167,1777970347636,Neutral,0.27631,0.00574,-0.02712,0.39502,0.12985,0.00202,0.04909,0.26972,0.00566,-0.02718,0.39402,0.13279,0.00204,0.04896
168,1777970347670,Neutral,0.2948,0.00568,-0.02699,0.39503,0.12547,0.00198,0.04912,0.27725,0.00566,-0.02713,0.39432,0.13059,0.00202,0.04901
169,1777970347703,Neutral,0.30495,0.00551,-0.0268,0.39482,0.123,0.00168,0.04926,0.28556,0.00562,-0.02703,0.39447,0.12832,0.00192,0.04908
170,1777970347736,Neutral,0.31172,0.00539,-0.02674,0.39518,0.12167,0.00148,0.04937,0.29341,0.00555,-0.02694,0.39469,0.12632,0.00179,0.04917
171,1777970347769,Sad,0.31645,0.00541,-0.02673,0.39527,0.12079,0.00141,0.04951,0.30032,0.00551,-0.02688,0.39486,0.12466,0.00168,0.04927
172,1777970347803,Sad,0.31781,0.00539,-0.0267,0.3954,0.12043,0.00132,0.04953,0.30556,0.00547,-0.02682,0.39502,0.12339,0.00157,0.04935
173,1777970347835,Sad,0.31811,0.00539,-0.02657,0.39512,0.12039,0.00137,0.04967,0.30933,0.00545,-0.02675,0.39505,0.12249,0.00151,0.04945
174,1777970347869,Sad,0.31783,0.00539,-0.02651,0.39556,0.1204,0.00136,0.04986,0.31188,0.00543,-0.02668,0.39521,0.12186,0.00146,0.04957
175,1777970347903,Sad,0.31764,0.00543,-0.0265,0.3949,0.12029,0.00133,0.0499,0.31361,0.00543,-0.02663,0.39511,0.12139,0.00142,0.04967
176,1777970347935,Sad,0.3167,0.00547,-0.02645,0.39384,0.12038,0.00133,0.04995,0.31454,0.00544,-0.02657,0.39473,0.12109,0.00139,0.04975
177,1777970347968,Sad,0.31661,0.00541,-0.02647,0.39244,0.12045,0.00136,0.05002,0.31516,0.00543,-0.02654,0.39404,0.12089,0.00138,0.04983
178,1777970348003,Sad,0.31653,0.00538,-0.02648,0.39184,0.12045,0.0014,0.05005,0.31557,0.00542,-0.02652,0.39338,0.12076,0.00139,0.0499
179,1777970348036,Sad,0.31649,0.00543,-0.02631,0.3923,0.12058,0.00148,0.0501,0.31585,0.00542,-0.02646,0.39306,0.12071,0.00142,0.04996
180,1777970348070,Sad,0.31641,0.00547,-0.02617,0.39273,0.12066,0.00148,0.05021,0.31602,0.00543,-0.02637,0.39296,0.12069,0.00144,0.05003
181,1777970348102,Sad,0.31657,0.00563,-0.02611,0.39334,0.12066,0.00137,0.0502,0.31618,0.00549,-0.02629,0.39307,0.12068,0.00142,0.05008
182,1777970348136,Sad,0.31658,0.00568,-0.02589,0.39332,0.1207,0.00138,0.05024,0.3163,0.00555,-0.02617,0.39315,0.12069,0.00141,0.05013
183,1777970348170,Sad,0.31669,0.0057,-0.02557,0.3934,0.12071,0.00124,0.05043,0.31642,0.00559,-0.02599,0.39322,0.12069,0.00136,0.05022
184,1777970348202,Sad,0.31682,0.0057,-0.02551,0.39333,0.12069,0.00104,0.05047,0.31654,0.00562,-0.02585,0.39325,0.12069,0.00126,0.05029
185,1777970348236,Sad,0.31703,0.00563,-0.02545,0.3932,0.12059,0.00118,0.05038,0.31668,0.00563,-0.02573,0.39324,0.12066,0.00124,0.05032
186,1777970348269,Sad,0.31719,0.00549,-0.02536,0.39316,0.12055,0.00129,0.05051,0.31684,0.00559,-0.02562,0.39321,0.12063,0.00125,0.05038
187,1777970348302,Sad,0.31724,0.0058,-0.0252,0.39332,0.12052,0.00097,0.05066,0.31696,0.00565,-0.02549,0.39325,0.1206,0.00117,0.05046
188,1777970348335,Sad,0.3173,0.00586,-0.02495,0.39339,0.1205,0.00066,0.05104,0.31706,0.00571,-0.02533,0.39329,0.12057,0.00101,0.05064
189,1777970348369,Sad,0.31735,0.00597,-0.02469,0.39328,0.12044,0.00049,0.05184,0.31715,0.00579,-0.02514,0.39329,0.12053,0.00086,0.051
190,1777970348403,Sad,0.31759,0.00599,-0.02432,0.39334,0.1204,0.00042,0.05189,0.31728,0.00585,-0.02489,0.39331,0.12049,0.00073,0.05126
191,1777970348436,Sad,0.31772,0.00609,-0.02403,0.39352,0.12033,0.00037,0.05215,0.31741,0.00592,-0.02463,0.39337,0.12044,0.00062,0.05153
192,1777970348470,Sad,0.31814,0.00623,-0.02383,0.39343,0.12022,0.00035,0.05231,0.31763,0.00601,-0.02439,0.39339,0.12037,0.00054,0.05176
193,1777970348501,Sad,0.31843,0.0061,-0.02379,0.39323,0.12018,0.00046,0.05233,0.31787,0.00604,-0.02421,0.39334,0.12032,0.00052,0.05193
194,1777970348536,Sad,0.31844,0.00614,-0.02373,0.39301,0.12015,0.00047,0.05236,0.31804,0.00607,-0.02407,0.39324,0.12027,0.0005,0.05206
195,1777970348569,Sad,0.31879,0.00611,-0.02366,0.39275,0.11999,0.00051,0.0524,0.31826,0.00608,-0.02394,0.39309,0.12018,0.0005,0.05216
196,1777970348603,Sad,0.3193,0.00611,-0.02361,0.3924,0.11997,0.00052,0.05238,0.31858,0.00609,-0.02384,0.39289,0.12012,0.00051,0.05223
197,1777970348636,Sad,0.3197,0.00608,-0.02342,0.39201,0.11991,0.00051,0.05225,0.31891,0.00609,-0.02372,0.39262,0.12006,0.00051,0.05224
198,1777970348669,Sad,0.32037,0.00609,-0.02336,0.39173,0.1199,0.00042,0.05212,0.31935,0.00609,-0.02361,0.39236,0.12001,0.00048,0.0522
199,1777970348703,Sad,0.32035,0.00596,-0.02311,0.3905,0.11993,0.00037,0.05218,0.31965,0.00605,-0.02346,0.3918,0.11999,0.00045,0.05219
200,1777970348736,Sad,0.32078,0.0059,-0.02304,0.39022,0.11992,8e-05,0.05208,0.31999,0.006,-0.02333,0.39133,0.11997,0.00034,0.05216
201,1777970348768,Sad,0.32101,0.00566,-0.02299,0.38956,0.11986,0.0,0.05215,0.3203,0.0059,-0.02323,0.39079,0.11994,0.00024,0.05216
202,1777970348801,Sad,0.32123,0.00554,-0.02293,0.38893,0.11979,5e-05,0.05203,0.32058,0.00579,-0.02314,0.39023,0.11989,0.00018,0.05212
203,1777970348836,Sad,0.32148,0.00532,-0.02269,0.38767,0.11974,0.0004,0.05209,0.32085,0.00565,-0.023,0.38947,0.11985,0.00025,0.05211
204,1777970348870,Sad,0.32125,0.00369,-0.01778,0.38157,0.11969,0.00083,0.05842,0.32097,0.00506,-0.02144,0.3871,0.1198,0.00042,0.054
205,1777970348902,Sad,0.32184,0.00307,-0.0129,0.37017,0.1197,0.00085,0.06367,0.32123,0.00447,-0.01888,0.38202,0.11977,0.00055,0.0569
206,1777970348936,Sad,0.3231,0.00236,-0.00942,0.35655,0.11965,0.00098,0.06896,0.32179,0.00383,-0.01604,0.37438,0.11973,0.00068,0.06052
207,1777970348969,Sad,0.3254,0.00159,-0.00877,0.3447,0.11924,0.00314,0.07108,0.32287,0.00316,-0.01386,0.36547,0.11958,0.00142,0.06369
208,1777970349002,Neutral,0.32922,0.002,-0.00894,0.33257,0.11874,0.00387,0.07186,0.32478,0.00281,-0.01238,0.3556,0.11933,0.00215,0.06614
209,1777970349035,Neutral,0.3328,0.00288,-0.008,0.32727,0.11807,0.00418,0.07346,0.32718,0.00283,-0.01107,0.3471,0.11895,0.00276,0.06834
210,1777970349069,Neutral,0.33983,0.00301,-0.00731,0.3209,0.11694,0.00441,0.07469,0.33098,0.00288,-0.00994,0.33924,0.11835,0.00326,0.07024
211,1777970349102,Neutral,0.3477,0.00329,-0.00608,0.31182,0.11528,0.00368,0.07558,0.33599,0.00301,-0.00878,0.33102,0.11743,0.00338,0.07184
212,1777970349134,Neutral,0.3578,0.00415,-0.00572,0.30619,0.113,0.00424,0.07676,0.34254,0.00335,-0.00786,0.32357,0.1161,0.00364,0.07332
213,1777970349169,Neutral,0.37031,0.0071,-0.00666,0.30233,0.11028,0.00336,0.07662,0.35087,0.00447,-0.0075,0.3172,0.11435,0.00356,0.07431
214,1777970349202,Neutral,0.38526,0.0367,-0.00901,0.28905,0.10733,0.00512,0.07659,0.36119,0.01414,-0.00795,0.30875,0.11225,0.00402,0.07499
215,1777970349235,Neutral,0.3964,0.15565,-0.01647,0.28861,0.10452,0.00357,0.07555,0.37175,0.05659,-0.01051,0.30271,0.10993,0.00389,0.07516
216,1777970349268,Fear,0.4017,0.23068,-0.0223,0.28933,0.1025,0.00459,0.07413,0.38074,0.10882,-0.01405,0.2987,0.1077,0.0041,0.07485
217,1777970349301,Fear,0.40702,0.30513,-0.03091,0.28639,0.10024,0.00655,0.07286,0.38862,0.16771,-0.01911,0.29501,0.10546,0.00484,0.07425
218,1777970349335,Fear,0.41245,0.37317,-0.0385,0.28727,0.09821,0.00643,0.07029,0.39577,0.22935,-0.02492,0.29269,0.10329,0.00532,0.07307
219,1777970349368,Fear,0.41703,0.43439,-0.04534,0.2888,0.0964,0.00523,0.06907,0.40215,0.29086,-0.03105,0.29152,0.10122,0.00529,0.07187
220,1777970349402,Fear,0.4165,0.48864,-0.05176,0.28955,0.09604,0.00498,0.06906,0.40645,0.3502,-0.03726,0.29093,0.09967,0.00519,0.07102
221,1777970349435,Surprised,0.41659,0.51039,-0.05596,0.2898,0.09568,0.00274,0.06906,0.40949,0.39825,-0.04287,0.29059,0.09847,0.00446,0.07043
222,1777970349468,Surprised,0.41728,0.53425,-0.05875,0.28996,0.0954,0.00165,0.06921,0.41183,0.43905,-0.04764,0.2904,0.09755,0.00362,0.07007
223,1777970349501,Surprised,0.418,0.545,-0.05968,0.29039,0.09506,0.00213,0.06999,0.41368,0.47084,-0.05125,0.2904,0.0968,0.00317,0.07004
224,1777970349535,Surprised,0.41732,0.55166,-0.06106,0.29132,0.0951,0.00172,0.07042,0.41477,0.49509,-0.05419,0.29068,0.09629,0.00274,0.07015
225,1777970349569,Surprised,0.41721,0.55907,-0.06156,0.29109,0.09498,0.00248,0.07081,0.4155,0.51428,-0.0564,0.2908,0.0959,0.00266,0.07035
226,1777970349602,Surprised,0.41552,0.56719,-0.06223,0.29093,0.09496,0.00182,0.07117,0.41551,0.53015,-0.05815,0.29084,0.09562,0.00241,0.0706
227,1777970349635,Surprised,0.4077,0.57101,-0.0623,0.2907,0.09496,0.00263,0.07121,0.41317,0.54241,-0.0594,0.2908,0.09542,0.00247,0.07078
228,1777970349666,Surprised,0.40229,0.57381,-0.06245,0.2909,0.09505,0.00341,0.07155,0.4099,0.55183,-0.06031,0.29083,0.09531,0.00275,0.07101
229,1777970349700,Surprised,0.39991,0.5753,-0.06312,0.2907,0.09517,0.00367,0.07166,0.4069,0.55887,-0.06115,0.29079,0.09527,0.00303,0.07121
230,1777970349733,Surprised,0.39928,0.5767,-0.06357,0.29042,0.09517,0.00334,0.07145,0.40462,0.56422,-0.06188,0.29068,0.09524,0.00312,0.07128
231,1777970349767,Surprised,0.39985,0.57917,-0.06421,0.29048,0.09494,0.00365,0.0711,0.40319,0.5687,-0.06258,0.29062,0.09515,0.00328,0.07123
232,1777970349800,Surprised,0.40064,0.58635,-0.06567,0.29054,0.09472,0.00459,0.07099,0.40242,0.574,-0.06351,0.2906,0.09502,0.00367,0.07115
233,1777970349834,Surprised,0.40073,0.59027,-0.06575,0.29011,0.09464,0.00512,0.0709,0.40192,0.57888,-0.06418,0.29045,0.09491,0.00411,0.07108
234,1777970349869,Surprised,0.40122,0.59507,-0.06618,0.28977,0.09461,0.00512,0.07075,0.40171,0.58373,-0.06478,0.29025,0.09482,0.00441,0.07098
235,1777970349901,Surprised,0.40044,0.59415,-0.06632,0.2894,0.09466,0.00523,0.07075,0.40133,0.58686,-0.06524,0.28999,0.09477,0.00466,0.07091
236,1777970349934,Surprised,0.40021,0.5923,-0.06639,0.28927,0.09461,0.00536,0.07059,0.40099,0.58849,-0.06559,0.28978,0.09472,0.00487,0.07081
237,1777970349968,Surprised,0.3988,0.59234,-0.06638,0.28901,0.09481,0.00589,0.07051,0.40033,0.58965,-0.06582,0.28955,0.09475,0.00517,0.07072
238,1777970350001,Surprised,0.39797,0.59294,-0.06614,0.28905,0.09517,0.00627,0.07068,0.39962,0.59064,-0.06592,0.2894,0.09487,0.0055,0.07071
239,1777970350036,Surprised,0.39786,0.59174,-0.06609,0.28933,0.09549,0.00618,0.07077,0.39909,0.59097,-0.06597,0.28938,0.09506,0.00571,0.07073
240,1777970350068,Surprised,0.39609,0.58433,-0.06605,0.2909,0.09587,0.00612,0.07081,0.39819,0.58897,-0.06599,0.28983,0.0953,0.00583,0.07075
241,1777970350101,Surprised,0.39371,0.57736,-0.06572,0.29172,0.09639,0.00566,0.07091,0.39685,0.58549,-0.06591,0.2904,0.09563,0.00578,0.0708
242,1777970350135,Surprised,0.39009,0.56291,-0.06473,0.29216,0.09701,0.0055,0.07107,0.39482,0.57872,-0.06556,0.29093,0.09604,0.0057,0.07088
243,1777970350168,Surprised,0.38615,0.55359,-0.06432,0.29277,0.09755,0.00549,0.07129,0.39222,0.57118,-0.06519,0.29148,0.0965,0.00563,0.071
244,1777970350201,Surprised,0.38292,0.54756,-0.06398,0.29361,0.09803,0.00538,0.07152,0.38943,0.5641,-0.06483,0.29212,0.09696,0.00556,0.07116
245,1777970350235,Surprised,0.38077,0.53983,-0.06309,0.29351,0.09821,0.00533,0.07143,0.38683,0.55681,-0.0643,0.29254,0.09733,0.00549,0.07124
246,1777970350269,Surprised,0.37758,0.53527,-0.06264,0.29336,0.09865,0.00531,0.07143,0.38405,0.55035,-0.0638,0.29278,0.09773,0.00544,0.0713
247,1777970350300,Surprised,0.37474,0.52982,-0.06216,0.29332,0.09905,0.00522,0.07153,0.38126,0.54419,-0.06331,0.29294,0.09812,0.00537,0.07136
248,1777970350335,Surprised,0.37302,0.52411,-0.06153,0.29312,0.09929,0.00512,0.07134,0.37879,0.53817,-0.06278,0.293,0.09847,0.0053,0.07136
249,1777970350367,Surprised,0.37168,0.51959,-0.06117,0.29312,0.09953,0.0051,0.0711,0.37666,0.53259,-0.0623,0.29304,0.09879,0.00524,0.07128
250,1777970350401,Surprised,0.37133,0.51752,-0.06092,0.2927,0.09963,0.00508,0.0709,0.37506,0.52807,-0.06188,0.29293,0.09904,0.00519,0.07117
251,1777970350435,Surprised,0.3713,0.51591,-0.06091,0.29244,0.09966,0.00508,0.07073,0.37393,0.52442,-0.06159,0.29279,0.09923,0.00516,0.07104
252,1777970350467,Surprised,0.3713,0.50502,-0.06058,0.29189,0.09974,0.00519,0.07056,0.37314,0.5186,-0.06129,0.29252,0.09938,0.00517,0.07089
253,1777970350502,Surprised,0.3712,0.49806,-0.06032,0.29164,0.09993,0.00519,0.07037,0.37256,0.51244,-0.061,0.29225,0.09955,0.00517,0.07074
254,1777970350534,Surprised,0.37124,0.4975,-0.06062,0.29277,0.10026,0.00516,0.07049,0.37216,0.50796,-0.06088,0.29241,0.09976,0.00517,0.07066
255,1777970350568,Surprised,0.37205,0.49518,-0.06055,0.2941,0.10038,0.00497,0.07045,0.37213,0.50412,-0.06078,0.29292,0.09995,0.00511,0.0706
256,1777970350601,Surprised,0.37243,0.49348,-0.06064,0.29498,0.10061,0.00486,0.07033,0.37222,0.50093,-0.06074,0.29353,0.10014,0.00504,0.07052
257,1777970350634,Surprised,0.37259,0.48942,-0.06043,0.29618,0.10068,0.00474,0.07063,0.37233,0.49748,-0.06065,0.29433,0.1003,0.00495,0.07055
258,1777970350666,Surprised,0.37239,0.48834,-0.06037,0.29686,0.10096,0.00456,0.07085,0.37235,0.49474,-0.06057,0.29509,0.1005,0.00483,0.07064
259,1777970350700,Surprised,0.37256,0.4865,-0.06027,0.29754,0.10107,0.00441,0.07111,0.37241,0.49226,-0.06048,0.29582,0.10067,0.0047,0.07078
260,1777970350735,Surprised,0.36844,0.48465,-0.06039,0.29888,0.1019,0.00449,0.07115,0.37122,0.48998,-0.06045,0.29674,0.10104,0.00464,0.07089
261,1777970350768,Surprised,0.36267,0.48272,-0.0604,0.29977,0.10302,0.00464,0.07119,0.36866,0.4878,-0.06044,0.29765,0.10163,0.00464,0.07098
262,1777970350801,Surprised,0.36013,0.47764,-0.06031,0.30037,0.10351,0.00462,0.0711,0.3661,0.48476,-0.0604,0.29847,0.1022,0.00463,0.07102
263,1777970350835,Neutral,0.35805,0.4759,-0.06035,0.30086,0.10391,0.00467,0.07108,0.36368,0.4821,-0.06038,0.29918,0.10271,0.00464,0.07103
264,1777970350867,Neutral,0.35606,0.47191,-0.06028,0.30099,0.10432,0.00474,0.0709,0.3614,0.47904,-0.06035,0.29972,0.10319,0.00467,0.07099
265,1777970350901,Neutral,0.35531,0.46938,-0.06022,0.30133,0.10456,0.0047,0.07097,0.35957,0.47614,-0.06031,0.30021,0.1036,0.00468,0.07099
266,1777970350934,Neutral,0.35458,0.4645,-0.05988,0.30146,0.10471,0.00445,0.07095,0.35807,0.47265,-0.06018,0.30058,0.10393,0.00461,0.07098
267,1777970350968,Neutral,0.35337,0.45569,-0.05937,0.30109,0.10513,0.00416,0.07109,0.35666,0.46756,-0.05994,0.30073,0.10429,0.00448,0.07101
268,1777970351001,Neutral,0.35274,0.44494,-0.05843,0.30067,0.10541,0.00391,0.07112,0.35548,0.46078,-0.05949,0.30071,0.10463,0.00431,0.07104
269,1777970351035,Neutral,0.35227,0.43118,-0.058,0.3009,0.10593,0.00351,0.07153,0.35452,0.4519,-0.05904,0.30077,0.10502,0.00407,0.07119
270,1777970351067,Neutral,0.35233,0.40045,-0.05618,0.30117,0.10651,0.00316,0.07173,0.35386,0.43646,-0.05818,0.30089,0.10547,0.0038,0.07135
271,1777970351100,Neutral,0.35246,0.36735,-0.05294,0.30148,0.10716,0.00385,0.07228,0.35344,0.41573,-0.05661,0.30107,0.10597,0.00381,0.07163
272,1777970351134,Neutral,0.35241,0.32266,-0.04931,0.30255,0.10848,0.00307,0.07312,0.35313,0.38781,-0.05442,0.30151,0.10672,0.00359,0.07208
273,1777970351168,Neutral,0.35208,0.28162,-0.04619,0.30454,0.10955,0.00302,0.0724,0.35282,0.35595,-0.05195,0.30242,0.10757,0.00342,0.07217
274,1777970351201,Neutral,0.35189,0.256,-0.04381,0.30561,0.1109,0.00345,0.07225,0.35254,0.32596,-0.04951,0.30338,0.10857,0.00343,0.0722
275,1777970351234,Neutral,0.35116,0.24031,-0.04243,0.30608,0.11196,0.00314,0.07237,0.35213,0.30027,-0.04739,0.30419,0.10959,0.00334,0.07225
276,1777970351268,Neutral,0.35039,0.21224,-0.03942,0.30535,0.11284,0.00353,0.0724,0.3516,0.27386,-0.045,0.30454,0.11056,0.0034,0.07229
277,1777970351301,Neutral,0.34987,0.20698,-0.03928,0.3051,0.11344,0.00318,0.07234,0.35108,0.25379,-0.04328,0.30471,0.11143,0.00333,0.07231
278,1777970351334,Neutral,0.34952,0.21323,-0.04009,0.30525,0.11414,0.00299,0.07229,0.35061,0.24163,-0.04232,0.30487,0.11224,0.00323,0.0723
279,1777970351367,Neutral,0.34897,0.22234,-0.04049,0.30536,0.11478,0.0026,0.07213,0.35012,0.23584,-0.04177,0.30502,0.113,0.00304,0.07225
280,1777970351401,Neutral,0.34833,0.22897,-0.04066,0.30592,0.11511,0.00201,0.07216,0.34958,0.23378,-0.04144,0.30529,0.11363,0.00273,0.07223
281,1777970351435,Neutral,0.34784,0.23218,-0.04115,0.30658,0.11537,0.00196,0.07226,0.34906,0.2333,-0.04135,0.30568,0.11416,0.0025,0.07224
282,1777970351467,Neutral,0.34732,0.23226,-0.04116,0.30788,0.11566,0.00193,0.07232,0.34854,0.23299,-0.0413,0.30634,0.11461,0.00233,0.07226
283,1777970351501,Neutral,0.34655,0.2338,-0.04139,0.30893,0.11585,0.00182,0.07232,0.34794,0.23323,-0.04132,0.30712,0.11498,0.00218,0.07228
284,1777970351533,Neutral,0.34623,0.23413,-0.04159,0.30923,0.11612,0.00163,0.07237,0.34743,0.2335,-0.0414,0.30775,0.11532,0.00201,0.0723
285,1777970351567,Neutral,0.34114,0.234,-0.0416,0.30924,0.11636,0.00152,0.07237,0.34554,0.23365,-0.04146,0.3082,0.11563,0.00186,0.07232
286,1777970351601,Neutral,0.34008,0.23511,-0.04157,0.30903,0.11652,0.00124,0.07251,0.3439,0.23409,-0.0415,0.30845,0.1159,0.00168,0.07238
287,1777970351667,Neutral,0.34024,0.23309,-0.04088,0.30897,0.11675,0.00047,0.07266,0.3428,0.23379,-0.04131,0.3086,0.11615,0.00132,0.07246
288,1777970351700,Neutral,0.34046,0.23078,-0.04059,0.30888,0.11679,0.00029,0.07344,0.3421,0.23289,-0.04109,0.30869,0.11634,0.00101,0.07276
289,1777970351734,Neutral,0.34082,0.22664,-0.04043,0.30859,0.11685,1e-05,0.07428,0.34172,0.23101,-0.04089,0.30866,0.1165,0.00071,0.07322
290,1777970351767,Neutral,0.34136,0.21928,-0.04005,0.30845,0.11687,0.00027,0.0747,0.34161,0.22749,-0.04064,0.3086,0.11661,0.00058,0.07366
291,1777970351801,Neutral,0.34194,0.21372,-0.0396,0.3082,0.11694,0.00048,0.07498,0.34171,0.22336,-0.04033,0.30848,0.11671,0.00055,0.07406
292,1777970351833,Neutral,0.34251,0.20957,-0.03917,0.30816,0.11696,0.00072,0.075,0.34195,0.21922,-0.03998,0.30838,0.11678,0.0006,0.07434
293,1777970351866,Neutral,0.34269,0.20438,-0.03872,0.3083,0.117,0.0006,0.075,0.34217,0.21477,-0.0396,0.30836,0.11685,0.0006,0.07454
294,1777970351901,Neutral,0.34298,0.19854,-0.03811,0.30815,0.11707,0.00094,0.07503,0.34241,0.2099,-0.03916,0.3083,0.11692,0.0007,0.07469
295,1777970351934,Neutral,0.34313,0.19011,-0.03723,0.30773,0.11712,0.00078,0.07516,0.34263,0.20397,-0.03858,0.30813,0.11698,0.00073,0.07483
296,1777970351967,Neutral,0.3435,0.18263,-0.03624,0.30758,0.11726,0.00073,0.07532,0.34289,0.19756,-0.03788,0.30796,0.11706,0.00073,0.07498
297,1777970352001,Neutral,0.34363,0.17832,-0.03563,0.3073,0.11738,0.00053,0.07546,0.34311,0.19179,-0.0372,0.30776,0.11716,0.00067,0.07512
298,1777970352033,Neutral,0.34347,0.17677,-0.03501,0.30679,0.11743,0.00034,0.07548,0.34322,0.18728,-0.03654,0.30747,0.11724,0.00057,0.07523
299,1777970352067,Neutral,0.34355,0.17644,-0.03476,0.30681,0.11755,0.0002,0.07551,0.34332,0.18403,-0.03601,0.30727,0.11733,0.00046,0.07531
300,1777970352100,Neutral,0.34347,0.17344,-0.03447,0.30698,0.11764,0.00018,0.07556,0.34336,0.18085,-0.03555,0.30719,0.11742,0.00038,0.07539
301,1777970352134,Neutral,0.34393,0.16832,-0.03388,0.30712,0.11766,0.00015,0.07557,0.34353,0.17709,-0.03505,0.30716,0.11749,0.00031,0.07544
302,1777970352167,Neutral,0.34412,0.16803,-0.03356,0.30712,0.11778,6e-05,0.07547,0.34371,0.17437,-0.0346,0.30715,0.11758,0.00023,0.07545
303,1777970352200,Neutral,0.34434,0.16005,-0.03275,0.30775,0.11788,0.00022,0.07549,0.3439,0.17008,-0.03405,0.30733,0.11767,0.00023,0.07546
304,1777970352232,Neutral,0.34462,0.15776,-0.03222,0.30774,0.11795,0.00018,0.0755,0.34412,0.16638,-0.0335,0.30745,0.11775,0.00021,0.07548
305,1777970352265,Neutral,0.34476,0.15763,-0.03203,0.30759,0.1181,0.00024,0.07546,0.34431,0.16376,-0.03306,0.3075,0.11786,0.00022,0.07547
306,1777970352298,Neutral,0.34499,0.15418,-0.03138,0.30723,0.11823,0.00038,0.0755,0.34451,0.16088,-0.03255,0.30742,0.11797,0.00027,0.07548
307,1777970352332,Neutral,0.34489,0.15363,-0.03107,0.30749,0.11832,0.00019,0.07553,0.34462,0.15871,-0.03211,0.30744,0.11807,0.00025,0.0755
308,1777970352369,Neutral,0.3447,0.15192,-0.03071,0.30849,0.11845,0.00022,0.07561,0.34465,0.15667,-0.03169,0.30775,0.11819,0.00024,0.07553
309,1777970352400,Neutral,0.3444,0.14726,-0.03,0.30853,0.11854,0.00025,0.07565,0.34457,0.15385,-0.03118,0.30799,0.11829,0.00024,0.07557
310,1777970352434,Neutral,0.34455,0.14767,-0.02999,0.309,0.11857,0.0003,0.07566,0.34457,0.15199,-0.03082,0.30829,0.11838,0.00026,0.07559
311,1777970352467,Neutral,0.34513,0.14772,-0.02999,0.31,0.11856,0.00039,0.07561,0.34474,0.15071,-0.03057,0.3088,0.11843,0.0003,0.0756
312,1777970352500,Neutral,0.34528,0.14835,-0.02993,0.31068,0.11859,0.0004,0.07566,0.3449,0.15001,-0.03038,0.30937,0.11848,0.00033,0.07562
313,1777970352534,Neutral,0.34584,0.15088,-0.0299,0.31124,0.11877,0.00052,0.07568,0.34518,0.15027,-0.03024,0.30993,0.11856,0.00038,0.07564
314,1777970352566,Neutral,0.34599,0.153,-0.03003,0.31126,0.1188,0.00055,0.07567,0.34542,0.15109,-0.03018,0.31033,0.11864,0.00043,0.07565
315,1777970352601,Neutral,0.34615,0.15439,-0.0301,0.31114,0.1189,0.00051,0.07569,0.34564,0.15208,-0.03015,0.31057,0.11871,0.00046,0.07566
316,1777970352633,Neutral,0.34652,0.15566,-0.03009,0.31078,0.11901,0.00052,0.07569,0.3459,0.15315,-0.03013,0.31063,0.1188,0.00047,0.07567
317,1777970352668,Neutral,0.34728,0.1571,-0.0301,0.31061,0.11906,0.00052,0.07556,0.34632,0.15434,-0.03012,0.31063,0.11888,0.00049,0.07564
318,1777970352700,Neutral,0.34782,0.15845,-0.03015,0.3109,0.11906,0.00051,0.07553,0.34677,0.15557,-0.03013,0.31071,0.11893,0.0005,0.0756
319,1777970352733,Neutral,0.34799,0.15938,-0.03014,0.31074,0.11907,0.00047,0.07553,0.34714,0.15671,-0.03013,0.31072,0.11897,0.00049,0.07558
320,1777970352766,Neutral,0.3481,0.15998,-0.03014,0.31052,0.11907,0.00044,0.07554,0.34743,0.15769,-0.03013,0.31066,0.119,0.00047,0.07557
321,1777970352800,Neutral,0.34803,0.16093,-0.03014,0.31035,0.11902,0.00033,0.07554,0.34761,0.15866,-0.03013,0.31057,0.11901,0.00043,0.07556
322,1777970352834,Neutral,0.34806,0.16267,-0.03028,0.3103,0.11902,0.00034,0.07555,0.34774,0.15986,-0.03018,0.31049,0.11901,0.0004,0.07556
323,1777970352867,Neutral,0.34824,0.16337,-0.03031,0.31002,0.11893,0.00034,0.07553,0.34789,0.16091,-0.03022,0.31035,0.11899,0.00039,0.07555
324,1777970352901,Neutral,0.34811,0.16459,-0.03034,0.30951,0.11891,0.00036,0.07557,0.34796,0.16202,-0.03026,0.3101,0.11896,0.00038,0.07555
