frame,timestamp,emotion,ear_avg_raw,mar_raw,smile_coeff_raw,mouth_width_raw,brow_dist_raw,mouth_asymmetry_raw,upper_lip_raise_raw,ear_avg_smooth,mar_smooth,smile_coeff_smooth,mouth_width_smooth,brow_dist_smooth,mouth_asymmetry_smooth,upper_lip_raise_smooth
165,1777810738300,Neutral,0.31727,0.00305,-0.00499,0.34148,0.12381,0.00098,0.08463,0.31761,0.00313,-0.00496,0.34213,0.12518,0.0009,0.08434
166,1777810738334,Neutral,0.32716,0.00295,-0.00498,0.34095,0.12057,0.00093,0.08462,0.32047,0.00307,-0.00496,0.34178,0.12379,0.00091,0.08442
167,1777810738367,Neutral,0.34642,0.0029,-0.00504,0.34086,0.11697,0.00074,0.08451,0.32826,0.00302,-0.00499,0.3415,0.12175,0.00086,0.08445
168,1777810738401,Sad,0.35423,0.00292,-0.00511,0.34075,0.11544,0.0008,0.08414,0.33605,0.00299,-0.00502,0.34128,0.11985,0.00084,0.08436
169,1777810738434,Sad,0.36149,0.00304,-0.00522,0.3408,0.11437,0.00087,0.08398,0.34368,0.00301,-0.00508,0.34113,0.11821,0.00085,0.08424
170,1777810738468,Sad,0.36326,0.00331,-0.00541,0.34088,0.11409,0.00119,0.0838,0.34955,0.0031,-0.00518,0.34106,0.11697,0.00095,0.08411
171,1777810738501,Sad,0.36349,0.00343,-0.00554,0.34111,0.11407,0.00137,0.08363,0.35374,0.0032,-0.00529,0.34107,0.1161,0.00108,0.08397
172,1777810738567,Sad,0.36233,0.0034,-0.00577,0.3412,0.11463,0.00114,0.08341,0.35631,0.00326,-0.00543,0.34111,0.11566,0.0011,0.0838
173,1777810738601,Sad,0.36222,0.00323,-0.0059,0.34119,0.11466,0.00106,0.08343,0.35809,0.00325,-0.00557,0.34114,0.11536,0.00109,0.08369
174,1777810738668,Sad,0.36237,0.00327,-0.00576,0.34106,0.11476,0.00104,0.08367,0.35937,0.00325,-0.00563,0.34111,0.11518,0.00107,0.08368
175,1777810738734,Sad,0.36166,0.00328,-0.00553,0.34056,0.11465,0.00092,0.08426,0.36006,0.00326,-0.0056,0.34095,0.11502,0.00103,0.08386
176,1777810738800,Sad,0.36418,0.00292,-0.00532,0.34049,0.11396,0.0005,0.08427,0.36129,0.00316,-0.00552,0.34081,0.1147,0.00087,0.08398
177,1777810738834,Sad,0.36422,0.00293,-0.00546,0.34038,0.11389,0.00031,0.08429,0.36217,0.00309,-0.0055,0.34068,0.11446,0.0007,0.08407
178,1777810738866,Sad,0.36276,0.00301,-0.00547,0.34063,0.11402,0.00027,0.08421,0.36235,0.00307,-0.00549,0.34067,0.11433,0.00057,0.08411
179,1777810738902,Sad,0.36192,0.00304,-0.00555,0.34067,0.11401,0.00024,0.08429,0.36222,0.00306,-0.00551,0.34067,0.11423,0.00047,0.08416
180,1777810738967,Sad,0.36029,0.00315,-0.00548,0.34057,0.11419,3e-05,0.08418,0.36164,0.00308,-0.0055,0.34064,0.11422,0.00034,0.08417
181,1777810739000,Sad,0.3597,0.00329,-0.00551,0.34073,0.11419,0.0001,0.08419,0.36106,0.00315,-0.0055,0.34066,0.11421,0.00027,0.08417
182,1777810739033,Sad,0.35959,0.00336,-0.0054,0.34079,0.11417,0.00016,0.08402,0.36062,0.00321,-0.00547,0.3407,0.1142,0.00023,0.08413
183,1777810739066,Sad,0.35928,0.00347,-0.00548,0.34073,0.1142,0.00032,0.08402,0.36022,0.00329,-0.00548,0.34071,0.1142,0.00026,0.0841
184,1777810739101,Sad,0.35954,0.00343,-0.00536,0.34068,0.11411,0.00046,0.08406,0.36001,0.00333,-0.00544,0.3407,0.11417,0.00032,0.08409
185,1777810739135,Sad,0.35965,0.00332,-0.00536,0.3406,0.11405,0.00032,0.08396,0.35991,0.00333,-0.00542,0.34067,0.11413,0.00032,0.08405
186,1777810739201,Sad,0.35963,0.00332,-0.00536,0.34032,0.11422,0.00043,0.08398,0.35982,0.00333,-0.0054,0.34057,0.11416,0.00035,0.08403
187,1777810739233,Sad,0.35956,0.0033,-0.00538,0.34049,0.11428,0.00046,0.08392,0.35974,0.00332,-0.00539,0.34055,0.1142,0.00039,0.084
188,1777810739267,Sad,0.3597,0.00322,-0.00545,0.34055,0.11433,0.00034,0.08393,0.35973,0.00329,-0.00541,0.34055,0.11424,0.00037,0.08398
189,1777810739300,Sad,0.35993,0.00319,-0.0055,0.34058,0.11438,0.00041,0.08384,0.35979,0.00326,-0.00544,0.34056,0.11428,0.00038,0.08394
190,1777810739334,Sad,0.35947,0.00311,-0.00562,0.34062,0.1145,0.00054,0.08364,0.35969,0.00321,-0.00549,0.34057,0.11435,0.00043,0.08385
191,1777810739367,Sad,0.35855,0.00309,-0.00558,0.34077,0.11458,0.00058,0.08348,0.35935,0.00318,-0.00552,0.34063,0.11442,0.00048,0.08374
192,1777810739401,Sad,0.35929,0.00316,-0.00561,0.34076,0.11426,0.00076,0.08347,0.35933,0.00317,-0.00555,0.34067,0.11437,0.00056,0.08366
193,1777810739434,Sad,0.35956,0.00314,-0.00578,0.34086,0.11409,0.00086,0.08328,0.3594,0.00316,-0.00562,0.34073,0.11429,0.00065,0.08354
194,1777810739500,Sad,0.35878,0.00312,-0.00651,0.34151,0.11447,0.00193,0.08271,0.35921,0.00315,-0.00589,0.34096,0.11434,0.00104,0.0833
195,1777810739533,Sad,0.35841,0.00311,-0.00672,0.34241,0.11421,0.00176,0.08247,0.35897,0.00314,-0.00614,0.3414,0.1143,0.00125,0.08305
196,1777810739567,Sad,0.3574,0.003,-0.00696,0.34451,0.11468,0.00115,0.08217,0.3585,0.00309,-0.00638,0.34233,0.11441,0.00122,0.08279
197,1777810739601,Sad,0.35758,0.00312,-0.00741,0.34569,0.11487,0.00059,0.08184,0.35822,0.0031,-0.00669,0.34334,0.11455,0.00103,0.0825
198,1777810739667,Sad,0.35599,0.00317,-0.00824,0.3476,0.11458,5e-05,0.08168,0.35756,0.00312,-0.00716,0.34462,0.11456,0.00074,0.08226
199,1777810739699,Sad,0.35567,0.00305,-0.00824,0.34819,0.11453,0.00033,0.08157,0.35699,0.0031,-0.00748,0.34569,0.11455,0.00062,0.08205
200,1777810739733,Sad,0.35622,0.00282,-0.00815,0.34823,0.11395,0.00028,0.08155,0.35676,0.00301,-0.00768,0.34645,0.11437,0.00051,0.0819
201,1777810739800,Sad,0.35662,0.00274,-0.00806,0.34871,0.11395,4e-05,0.08219,0.35672,0.00293,-0.00779,0.34713,0.11424,0.00037,0.08199
202,1777810739834,Sad,0.35578,0.00259,-0.00796,0.34888,0.11409,0.00015,0.08249,0.35644,0.00283,-0.00784,0.34766,0.1142,0.00031,0.08214
203,1777810739900,Sad,0.35685,0.00235,-0.00779,0.34989,0.11421,4e-05,0.08262,0.35656,0.00269,-0.00783,0.34833,0.1142,0.00023,0.08228
204,1777810739933,Sad,0.35701,0.00232,-0.00776,0.34994,0.11421,0.00047,0.08274,0.3567,0.00258,-0.00781,0.34881,0.11421,0.0003,0.08242
205,1777810739966,Sad,0.35616,0.00239,-0.00795,0.35015,0.11438,0.00029,0.08248,0.35653,0.00252,-0.00785,0.34921,0.11426,0.0003,0.08244
206,1777810739999,Sad,0.35719,0.00252,-0.00793,0.35045,0.11422,0.00063,0.08271,0.35673,0.00252,-0.00788,0.34958,0.11425,0.0004,0.08252
207,1777810740033,Sad,0.35857,0.00249,-0.00773,0.35075,0.11423,0.00081,0.08258,0.35728,0.00251,-0.00783,0.34993,0.11424,0.00052,0.08254
208,1777810740067,Sad,0.35682,0.00239,-0.00759,0.35085,0.11434,0.00064,0.08244,0.35714,0.00247,-0.00776,0.35021,0.11427,0.00056,0.08251
209,1777810740134,Sad,0.36002,0.00261,-0.00702,0.34903,0.11334,0.00082,0.08311,0.35801,0.00252,-0.00754,0.34985,0.11399,0.00064,0.08269
210,1777810740200,Sad,0.31274,0.00248,-0.00693,0.34906,0.12261,0.00044,0.08355,0.34443,0.0025,-0.00736,0.34962,0.11658,0.00058,0.08295
211,1777810740233,Neutral,0.22556,0.00264,-0.00666,0.34903,0.13958,0.0013,0.084,0.30877,0.00254,-0.00715,0.34944,0.12348,0.00079,0.08326
212,1777810740266,Neutral,0.07641,0.00266,-0.00642,0.3477,0.16626,0.00198,0.08419,0.23906,0.00258,-0.00693,0.34892,0.13631,0.00115,0.08354
213,1777810740301,Neutral,0.02417,0.00332,-0.00604,0.34643,0.18083,0.00231,0.08443,0.17459,0.0028,-0.00666,0.34817,0.14967,0.0015,0.08381
214,1777810740366,Neutral,0.03344,0.0041,-0.00546,0.34505,0.18031,0.00267,0.08498,0.13225,0.00319,-0.0063,0.34724,0.15886,0.00185,0.08416
215,1777810740400,Neutral,0.06683,0.00388,-0.00497,0.34387,0.17325,0.00269,0.08529,0.11262,0.0034,-0.0059,0.34623,0.16318,0.0021,0.0845
216,1777810740433,Neutral,0.08406,0.00399,-0.00476,0.34344,0.17033,0.00244,0.08528,0.10406,0.00357,-0.00556,0.34539,0.16532,0.0022,0.08473
217,1777810740466,Neutral,0.12761,0.00386,-0.0047,0.34335,0.16153,0.00222,0.08518,0.11112,0.00366,-0.0053,0.34478,0.16419,0.00221,0.08487
218,1777810740499,Neutral,0.17681,0.0036,-0.0048,0.34322,0.15271,0.00185,0.08518,0.13083,0.00364,-0.00515,0.34431,0.16074,0.0021,0.08496
219,1777810740533,Neutral,0.22556,0.00362,-0.00472,0.34289,0.14442,0.00165,0.08509,0.15925,0.00363,-0.00502,0.34388,0.15585,0.00196,0.085
220,1777810740567,Neutral,0.25876,0.00359,-0.00461,0.34284,0.13883,0.00143,0.08518,0.1891,0.00362,-0.0049,0.34357,0.15074,0.0018,0.08505
221,1777810740601,Neutral,0.27887,0.00353,-0.00458,0.34265,0.1352,0.0014,0.085,0.21603,0.00359,-0.0048,0.34329,0.14608,0.00168,0.08504
222,1777810740665,Neutral,0.31199,0.0034,-0.00368,0.34066,0.12997,0.00115,0.08571,0.24482,0.00354,-0.00447,0.3425,0.14125,0.00152,0.08524
223,1777810740700,Neutral,0.32021,0.00329,-0.00355,0.33997,0.1291,0.00142,0.08484,0.26744,0.00346,-0.00419,0.34174,0.1376,0.00149,0.08512
224,1777810740733,Neutral,0.32772,0.00324,-0.00344,0.33836,0.12907,0.00157,0.08422,0.28552,0.00339,-0.00397,0.34073,0.13504,0.00152,0.08485
225,1777810740767,Neutral,0.33993,0.00304,-0.0035,0.33726,0.12699,0.00119,0.08382,0.30184,0.00329,-0.00383,0.33969,0.13263,0.00142,0.08454
226,1777810740799,Neutral,0.36865,0.00295,-0.00351,0.33592,0.12382,0.00109,0.08339,0.32188,0.00319,-0.00373,0.33856,0.12999,0.00132,0.08419
227,1777810740833,Sad,0.39161,0.00369,-0.00406,0.33393,0.11994,0.00042,0.08391,0.3428,0.00334,-0.00383,0.33717,0.12697,0.00105,0.08411
228,1777810740899,Sad,0.41076,0.03911,-0.00918,0.32523,0.11634,0.0023,0.08512,0.36319,0.01407,-0.00543,0.33359,0.12378,0.00143,0.08441
229,1777810740933,Sad,0.41405,0.08752,-0.01342,0.32162,0.11546,0.00289,0.08463,0.37845,0.0361,-0.00783,0.33,0.12129,0.00187,0.08448
230,1777810740966,Sad,0.41429,0.14215,-0.018,0.31868,0.11438,0.00333,0.08505,0.3892,0.06792,-0.01088,0.3266,0.11921,0.00231,0.08465
231,1777810741000,Sad,0.41359,0.1735,-0.02201,0.31706,0.11404,0.00299,0.08457,0.39652,0.09959,-0.01422,0.32374,0.11766,0.00251,0.08462
232,1777810741033,Sad,0.41193,0.21138,-0.02593,0.30888,0.11362,0.00253,0.08407,0.40114,0.13313,-0.01773,0.31928,0.11645,0.00252,0.08446
233,1777810741067,Fear,0.41237,0.22844,-0.02823,0.30803,0.11305,0.00166,0.08384,0.40451,0.16172,-0.02088,0.3159,0.11543,0.00226,0.08427
234,1777810741132,Fear,0.41585,0.24505,-0.03014,0.30753,0.11078,0.00031,0.08276,0.40791,0.18672,-0.02366,0.31339,0.11404,0.00167,0.08382
235,1777810741166,Fear,0.41464,0.25939,-0.0307,0.30736,0.11058,0.0007,0.08263,0.40993,0.20852,-0.02577,0.31158,0.113,0.00138,0.08346
236,1777810741200,Fear,0.41407,0.27156,-0.03127,0.30723,0.11061,0.00139,0.08212,0.41117,0.22743,-0.02742,0.31028,0.11228,0.00138,0.08306
237,1777810741234,Fear,0.412,0.28252,-0.03246,0.30719,0.11029,0.00277,0.08167,0.41142,0.24396,-0.02893,0.30935,0.11168,0.0018,0.08264
238,1777810741300,Fear,0.4098,0.3105,-0.03237,0.30699,0.11017,0.00288,0.07932,0.41094,0.26392,-0.02997,0.30864,0.11123,0.00212,0.08165
239,1777810741366,Fear,0.40389,0.33332,-0.03407,0.30625,0.10968,0.00504,0.07685,0.40882,0.28474,-0.0312,0.30792,0.11076,0.003,0.08021
240,1777810741398,Fear,0.40043,0.33095,-0.03444,0.30678,0.10952,0.00589,0.07611,0.40631,0.2986,-0.03217,0.30758,0.11039,0.00387,0.07898
241,1777810741432,Fear,0.39671,0.33156,-0.03463,0.30693,0.10928,0.00613,0.07578,0.40343,0.30849,-0.03291,0.30739,0.11006,0.00455,0.07802
242,1777810741467,Neutral,0.39366,0.33217,-0.0347,0.30699,0.1092,0.00603,0.07557,0.4005,0.3156,-0.03344,0.30727,0.1098,0.00499,0.07728
243,1777810741500,Neutral,0.39155,0.3339,-0.0349,0.30708,0.10932,0.006,0.07527,0.39781,0.32109,-0.03388,0.30721,0.10966,0.00529,0.07668
244,1777810741533,Neutral,0.39003,0.33736,-0.03519,0.30732,0.10958,0.00593,0.07492,0.39548,0.32597,-0.03427,0.30724,0.10963,0.00548,0.07615
245,1777810741566,Neutral,0.38889,0.33945,-0.03539,0.30718,0.10982,0.0059,0.07481,0.3935,0.33001,-0.03461,0.30722,0.10969,0.00561,0.07575
246,1777810741599,Neutral,0.3878,0.33955,-0.03572,0.30753,0.11006,0.00589,0.07463,0.39179,0.33287,-0.03494,0.30732,0.1098,0.00569,0.07541
247,1777810741633,Neutral,0.38541,0.34095,-0.0359,0.3082,0.11009,0.00593,0.0748,0.38987,0.33529,-0.03523,0.30758,0.10989,0.00576,0.07523
248,1777810741666,Neutral,0.38355,0.34257,-0.03604,0.30865,0.11009,0.0059,0.07499,0.38798,0.33748,-0.03547,0.3079,0.10995,0.00581,0.07516
249,1777810741700,Neutral,0.38176,0.34808,-0.03715,0.30877,0.11018,0.0061,0.07448,0.38611,0.34066,-0.03598,0.30816,0.11002,0.00589,0.07495
250,1777810741766,Neutral,0.37897,0.34909,-0.03714,0.30896,0.11081,0.00602,0.07442,0.38397,0.34319,-0.03633,0.3084,0.11026,0.00593,0.07479
251,1777810741832,Neutral,0.37864,0.34847,-0.03704,0.30927,0.11095,0.00619,0.07456,0.38237,0.34477,-0.03654,0.30866,0.11046,0.00601,0.07472
252,1777810741866,Neutral,0.3798,0.34914,-0.03695,0.3091,0.1107,0.00592,0.07466,0.3816,0.34608,-0.03666,0.30879,0.11053,0.00598,0.0747
253,1777810741899,Neutral,0.38187,0.3504,-0.03688,0.30891,0.1104,0.0056,0.07466,0.38168,0.34738,-0.03673,0.30883,0.11049,0.00587,0.07469
254,1777810741933,Neutral,0.38169,0.34842,-0.03659,0.30891,0.11049,0.005,0.07478,0.38168,0.34769,-0.03668,0.30885,0.11049,0.00561,0.07472
255,1777810742000,Neutral,0.38162,0.34777,-0.03613,0.30903,0.11059,0.00452,0.07526,0.38166,0.34771,-0.03652,0.30891,0.11052,0.00528,0.07488
256,1777810742032,Neutral,0.38138,0.34899,-0.03634,0.30912,0.11064,0.00474,0.07471,0.38158,0.3481,-0.03646,0.30897,0.11056,0.00512,0.07483
257,1777810742066,Neutral,0.38191,0.35106,-0.03642,0.309,0.11059,0.00495,0.07423,0.38168,0.34899,-0.03645,0.30898,0.11057,0.00507,0.07465
258,1777810742132,Neutral,0.39587,0.42326,-0.03755,0.30676,0.10831,0.00518,0.07427,0.38594,0.37127,-0.03678,0.30831,0.10989,0.0051,0.07454
259,1777810742167,Neutral,0.40059,0.45625,-0.03961,0.30514,0.10721,0.00621,0.07326,0.39033,0.39676,-0.03763,0.30736,0.10909,0.00543,0.07415
260,1777810742233,Neutral,0.40007,0.48759,-0.04291,0.30232,0.10682,0.00805,0.07255,0.39325,0.42401,-0.03921,0.30585,0.10841,0.00622,0.07367
261,1777810742299,Neutral,0.39978,0.51407,-0.04654,0.30012,0.10636,0.00826,0.07172,0.39521,0.45103,-0.04141,0.30413,0.10779,0.00683,0.07309
262,1777810742332,Neutral,0.40159,0.52762,-0.04835,0.29996,0.10585,0.0084,0.07173,0.39712,0.47401,-0.04349,0.30288,0.10721,0.0073,0.07268
263,1777810742365,Neutral,0.40445,0.53773,-0.05004,0.29973,0.10565,0.00868,0.0718,0.39932,0.49312,-0.04546,0.30193,0.10674,0.00771,0.07242
264,1777810742400,Neutral,0.40597,0.54721,-0.05124,0.29928,0.10579,0.00916,0.07192,0.40132,0.50935,-0.04719,0.30114,0.10646,0.00815,0.07227
265,1777810742466,Surprised,0.40635,0.55554,-0.05256,0.2987,0.10595,0.00845,0.07183,0.40283,0.52321,-0.0488,0.30041,0.10631,0.00824,0.07214
266,1777810742499,Surprised,0.40623,0.56104,-0.05312,0.29839,0.10593,0.00836,0.07209,0.40385,0.53456,-0.0501,0.2998,0.10619,0.00827,0.07212
267,1777810742532,Surprised,0.40588,0.56193,-0.05339,0.29838,0.10596,0.00826,0.0722,0.40446,0.54277,-0.05108,0.29938,0.10612,0.00827,0.07214
268,1777810742566,Surprised,0.4059,0.56206,-0.0536,0.29822,0.10591,0.00824,0.07226,0.40489,0.54856,-0.05184,0.29903,0.10606,0.00826,0.07218
269,1777810742599,Surprised,0.40626,0.56266,-0.05375,0.29818,0.1058,0.00806,0.07227,0.4053,0.55279,-0.05241,0.29877,0.10598,0.0082,0.0722
270,1777810742632,Surprised,0.40807,0.56344,-0.05387,0.29792,0.10555,0.00797,0.07244,0.40613,0.55598,-0.05285,0.29852,0.10585,0.00813,0.07228
271,1777810742665,Surprised,0.40869,0.55976,-0.0535,0.29795,0.10513,0.0082,0.07279,0.4069,0.55712,-0.05304,0.29835,0.10563,0.00815,0.07243
272,1777810742699,Surprised,0.40987,0.5571,-0.0532,0.29776,0.10443,0.00797,0.0728,0.40779,0.55711,-0.05309,0.29817,0.10527,0.0081,0.07254
273,1777810742765,Surprised,0.40804,0.54874,-0.05212,0.29764,0.10437,0.00852,0.07295,0.40787,0.5546,-0.0528,0.29801,0.105,0.00822,0.07266
274,1777810742798,Surprised,0.40725,0.54969,-0.05228,0.2979,0.10431,0.00866,0.07288,0.40768,0.55313,-0.05264,0.29798,0.10479,0.00835,0.07273
275,1777810742832,Surprised,0.40952,0.5494,-0.05266,0.29801,0.1041,0.00876,0.07255,0.40823,0.55201,-0.05265,0.29799,0.10459,0.00847,0.07268
276,1777810742866,Surprised,0.40939,0.5483,-0.05281,0.29818,0.10445,0.00864,0.07245,0.40858,0.5509,-0.0527,0.29805,0.10454,0.00852,0.07261
277,1777810742933,Surprised,0.40665,0.54662,-0.05269,0.2995,0.10505,0.00847,0.07287,0.408,0.54961,-0.0527,0.29848,0.1047,0.00851,0.07269
278,1777810742965,Surprised,0.40572,0.54418,-0.05206,0.29948,0.10533,0.00837,0.07369,0.40732,0.54798,-0.05251,0.29878,0.10489,0.00846,0.07299
279,1777810742999,Surprised,0.40435,0.5448,-0.05223,0.2995,0.10562,0.00837,0.07361,0.40643,0.54703,-0.05242,0.299,0.10511,0.00844,0.07317
280,1777810743032,Surprised,0.40448,0.54363,-0.05148,0.29958,0.10562,0.00855,0.07382,0.40584,0.54601,-0.05214,0.29917,0.10526,0.00847,0.07337
281,1777810743065,Surprised,0.4047,0.54501,-0.05164,0.30014,0.10528,0.00823,0.07365,0.4055,0.54571,-0.05199,0.29946,0.10527,0.0084,0.07345
282,1777810743100,Surprised,0.40481,0.54638,-0.05217,0.30007,0.10547,0.00807,0.07367,0.40529,0.54591,-0.05204,0.29964,0.10533,0.0083,0.07352
283,1777810743166,Surprised,0.40164,0.53967,-0.05145,0.29941,0.10581,0.00717,0.07323,0.40419,0.54404,-0.05186,0.29957,0.10547,0.00796,0.07343
284,1777810743231,Neutral,0.39733,0.53435,-0.05135,0.29888,0.10645,0.00865,0.07321,0.40214,0.54113,-0.05171,0.29936,0.10576,0.00817,0.07336
285,1777810743264,Neutral,0.39729,0.53075,-0.05108,0.29866,0.10644,0.00867,0.07311,0.40068,0.53802,-0.05152,0.29915,0.10597,0.00832,0.07329
286,1777810743298,Neutral,0.39753,0.52865,-0.0506,0.29873,0.10645,0.00821,0.07384,0.39974,0.53521,-0.05124,0.29903,0.10611,0.00829,0.07345
287,1777810743333,Neutral,0.40012,0.52471,-0.05017,0.29911,0.10647,0.0084,0.07476,0.39985,0.53206,-0.05092,0.29905,0.10622,0.00832,0.07385
288,1777810743399,Neutral,0.40115,0.52653,-0.04992,0.29962,0.10672,0.00903,0.0755,0.40024,0.5304,-0.05062,0.29922,0.10637,0.00853,0.07434
289,1777810743432,Neutral,0.40159,0.52557,-0.04986,0.30033,0.10691,0.00898,0.07578,0.40064,0.52895,-0.05039,0.29956,0.10653,0.00867,0.07477
290,1777810743464,Neutral,0.40198,0.52548,-0.0499,0.30094,0.10672,0.00895,0.07559,0.40104,0.52791,-0.05025,0.29997,0.10659,0.00875,0.07502
291,1777810743497,Neutral,0.40273,0.52496,-0.04998,0.30101,0.10658,0.00897,0.0756,0.40155,0.52702,-0.05017,0.30028,0.10659,0.00882,0.07519
292,1777810743531,Neutral,0.40262,0.52456,-0.04996,0.30107,0.10649,0.00886,0.07547,0.40187,0.52628,-0.0501,0.30052,0.10656,0.00883,0.07528
293,1777810743565,Neutral,0.40281,0.52331,-0.04989,0.30125,0.10646,0.00858,0.07543,0.40215,0.52539,-0.05004,0.30074,0.10653,0.00876,0.07532
294,1777810743598,Surprised,0.40444,0.51845,-0.04989,0.30129,0.10615,0.00889,0.07496,0.40284,0.52331,-0.05,0.3009,0.10641,0.0088,0.07521
295,1777810743666,Surprised,0.40538,0.51864,-0.0499,0.30149,0.10577,0.00911,0.07481,0.4036,0.52191,-0.04997,0.30108,0.10622,0.00889,0.07509
296,1777810743732,Surprised,0.40325,0.52097,-0.05061,0.30146,0.10594,0.00898,0.07452,0.4035,0.52163,-0.05016,0.30119,0.10614,0.00892,0.07492
297,1777810743799,Surprised,0.40661,0.52218,-0.05065,0.30195,0.10566,0.00917,0.07466,0.40443,0.52179,-0.05031,0.30142,0.106,0.00899,0.07484
298,1777810743866,Surprised,0.41312,0.52149,-0.05069,0.30218,0.10474,0.00953,0.07458,0.40704,0.5217,-0.05042,0.30165,0.10562,0.00916,0.07476
299,1777810743932,Surprised,0.4112,0.52734,-0.05128,0.30195,0.1045,0.01011,0.07468,0.40829,0.52339,-0.05068,0.30174,0.10528,0.00944,0.07474
300,1777810743998,Surprised,0.40873,0.5273,-0.05132,0.30268,0.10495,0.00983,0.07502,0.40842,0.52456,-0.05087,0.30202,0.10518,0.00956,0.07482
301,1777810744032,Surprised,0.40817,0.52783,-0.05113,0.30275,0.10497,0.00974,0.07511,0.40834,0.52554,-0.05095,0.30224,0.10512,0.00961,0.07491
302,1777810744099,Surprised,0.40807,0.52675,-0.05045,0.30271,0.1052,0.00956,0.07473,0.40826,0.5259,-0.0508,0.30238,0.10514,0.0096,0.07485
303,1777810744131,Surprised,0.40889,0.52535,-0.05023,0.30256,0.10527,0.00946,0.07465,0.40845,0.52574,-0.05063,0.30243,0.10518,0.00956,0.07479
304,1777810744165,Surprised,0.40777,0.52379,-0.05011,0.30261,0.10557,0.00914,0.07489,0.40824,0.52515,-0.05047,0.30249,0.1053,0.00943,0.07482
305,1777810744197,Surprised,0.40742,0.5235,-0.05029,0.30265,0.10582,0.00878,0.07478,0.408,0.52466,-0.05042,0.30254,0.10545,0.00924,0.07481
306,1777810744230,Surprised,0.40667,0.52313,-0.05052,0.30278,0.10614,0.0088,0.07487,0.4076,0.5242,-0.05045,0.30261,0.10566,0.00911,0.07483
307,1777810744298,Surprised,0.40182,0.52356,-0.05065,0.30325,0.10625,0.00897,0.07525,0.40586,0.52401,-0.05051,0.3028,0.10583,0.00907,0.07495
308,1777810744332,Surprised,0.40118,0.52443,-0.05065,0.30331,0.10638,0.00903,0.07518,0.40446,0.52413,-0.05055,0.30296,0.106,0.00906,0.07502
309,1777810744398,Surprised,0.40083,0.52824,-0.05094,0.3032,0.10642,0.0087,0.07469,0.40337,0.52536,-0.05067,0.30303,0.10613,0.00895,0.07492
310,1777810744432,Surprised,0.40157,0.52657,-0.05122,0.30298,0.1061,0.00882,0.07405,0.40283,0.52572,-0.05083,0.30302,0.10612,0.00891,0.07466
311,1777810744465,Neutral,0.4003,0.52904,-0.05159,0.30285,0.1062,0.00879,0.07355,0.40207,0.52672,-0.05106,0.30296,0.10614,0.00887,0.07433
312,1777810744499,Neutral,0.39845,0.52888,-0.05144,0.30272,0.10652,0.00838,0.07372,0.40098,0.52737,-0.05118,0.30289,0.10626,0.00872,0.07414
313,1777810744565,Neutral,0.3985,0.52881,-0.05156,0.30249,0.10661,0.00834,0.0738,0.40024,0.5278,-0.05129,0.30277,0.10636,0.00861,0.07404
314,1777810744631,Neutral,0.39878,0.53036,-0.05155,0.30281,0.10665,0.0088,0.074,0.3998,0.52857,-0.05137,0.30278,0.10645,0.00867,0.07403
315,1777810744664,Neutral,0.39928,0.52989,-0.05152,0.30278,0.10674,0.00893,0.07413,0.39964,0.52896,-0.05141,0.30278,0.10654,0.00875,0.07406
316,1777810744698,Neutral,0.39846,0.52779,-0.05133,0.30272,0.10684,0.00912,0.07438,0.39929,0.52861,-0.05139,0.30276,0.10663,0.00886,0.07416
317,1777810744733,Neutral,0.39733,0.52716,-0.05135,0.30296,0.10693,0.00952,0.07461,0.3987,0.52818,-0.05138,0.30282,0.10672,0.00906,0.07429
318,1777810744798,Neutral,0.39725,0.52355,-0.05154,0.30319,0.10699,0.00976,0.07408,0.39827,0.52679,-0.05143,0.30293,0.1068,0.00927,0.07423
319,1777810744831,Neutral,0.39721,0.52187,-0.0515,0.30306,0.10695,0.00981,0.07415,0.39795,0.52531,-0.05145,0.30297,0.10684,0.00943,0.07421
320,1777810744865,Neutral,0.39719,0.52186,-0.05146,0.30312,0.10696,0.00976,0.07428,0.39772,0.52428,-0.05145,0.30302,0.10688,0.00953,0.07423
321,1777810744898,Neutral,0.39716,0.52229,-0.05148,0.30308,0.10705,0.00975,0.07428,0.39755,0.52368,-0.05146,0.30303,0.10693,0.0096,0.07424
322,1777810744931,Neutral,0.39739,0.52283,-0.05163,0.30307,0.10708,0.00984,0.07402,0.3975,0.52343,-0.05151,0.30305,0.10698,0.00967,0.07418
323,1777810744965,Neutral,0.39738,0.5217,-0.05159,0.30322,0.10719,0.00991,0.074,0.39747,0.52291,-0.05153,0.3031,0.10704,0.00974,0.07412
324,1777810745032,Neutral,0.37692,0.51326,-0.05154,0.30437,0.11213,0.00971,0.07393,0.3913,0.52001,-0.05153,0.30348,0.10857,0.00973,0.07406
325,1777810745064,Neutral,0.37275,0.5101,-0.05158,0.30462,0.11329,0.00965,0.07371,0.38574,0.51704,-0.05155,0.30382,0.10998,0.00971,0.07396
326,1777810745098,Neutral,0.37013,0.50849,-0.05147,0.30484,0.11412,0.00979,0.07356,0.38106,0.51448,-0.05153,0.30413,0.11123,0.00973,0.07384
327,1777810745130,Neutral,0.36932,0.50458,-0.05151,0.30503,0.11465,0.00984,0.07343,0.37754,0.51151,-0.05152,0.3044,0.11225,0.00977,0.07372
