frame,timestamp,emotion,ear_avg_raw,mar_raw,smile_coeff_raw,mouth_width_raw,brow_dist_raw,mouth_asymmetry_raw,upper_lip_raise_raw,ear_avg_smooth,mar_smooth,smile_coeff_smooth,mouth_width_smooth,brow_dist_smooth,mouth_asymmetry_smooth,upper_lip_raise_smooth
163,1777817726735,Sad,0.36106,0.0055,8e-05,0.34335,0.11825,0.0016,0.08752,0.3615,0.00519,0.0001,0.34361,0.11866,0.00162,0.08742
164,1777817726801,Sad,0.36186,0.0048,-5e-05,0.34199,0.11765,0.00136,0.08781,0.36161,0.00507,6e-05,0.34312,0.11836,0.00154,0.08754
165,1777817726835,Sad,0.36196,0.00497,-2e-05,0.34186,0.11813,0.00155,0.08795,0.36172,0.00504,4e-05,0.34274,0.11829,0.00154,0.08766
166,1777817726868,Sad,0.36078,0.00533,-0.00023,0.34233,0.1179,0.00151,0.0881,0.36144,0.00513,-5e-05,0.34262,0.11818,0.00153,0.08779
167,1777817726902,Sad,0.36014,0.00548,-7e-05,0.34266,0.11818,0.00162,0.08854,0.36105,0.00524,-5e-05,0.34263,0.11818,0.00156,0.08802
168,1777817726935,Sad,0.36025,0.00575,-0.0001,0.34284,0.11808,0.00192,0.08859,0.36081,0.00539,-7e-05,0.34269,0.11815,0.00167,0.08819
169,1777817727022,Sad,0.36019,0.00537,-0.00026,0.34335,0.11856,0.00224,0.08805,0.36062,0.00538,-0.00012,0.34289,0.11827,0.00184,0.08815
170,1777817727068,Sad,0.32604,0.00518,-0.00041,0.34412,0.12638,0.00284,0.0877,0.35025,0.00532,-0.00021,0.34326,0.1207,0.00214,0.08801
171,1777817727102,Sad,0.31448,0.00446,-5e-05,0.3444,0.12942,0.00359,0.08809,0.33952,0.00506,-0.00016,0.3436,0.12332,0.00257,0.08804
172,1777817727135,Neutral,0.30784,0.00412,0.00028,0.34458,0.13119,0.00391,0.08809,0.33001,0.00478,-3e-05,0.3439,0.12568,0.00297,0.08805
173,1777817727201,Neutral,0.30359,0.00384,0.00275,0.34413,0.13256,0.00493,0.08806,0.32209,0.0045,0.0008,0.34397,0.12774,0.00356,0.08805
174,1777817727235,Neutral,0.30293,0.00331,0.00509,0.34392,0.133,0.00428,0.08812,0.31634,0.00414,0.00209,0.34395,0.12932,0.00378,0.08807
175,1777817727268,Neutral,0.30216,0.00306,0.00813,0.34358,0.13341,0.00489,0.0878,0.31208,0.00382,0.0039,0.34384,0.13055,0.00411,0.08799
176,1777817727301,Neutral,0.29981,0.0029,0.01216,0.34451,0.13411,0.00721,0.08716,0.3084,0.00354,0.00638,0.34404,0.13162,0.00504,0.08774
177,1777817727335,Neutral,0.29314,0.00252,0.01403,0.34549,0.13584,0.00748,0.08685,0.30383,0.00324,0.00867,0.34447,0.13288,0.00577,0.08748
178,1777817727369,Neutral,0.28739,0.00241,0.01277,0.3455,0.13715,0.00702,0.08658,0.29889,0.00299,0.0099,0.34478,0.13416,0.00615,0.08721
179,1777817727434,Neutral,0.28649,0.00215,0.01099,0.34458,0.13799,0.00427,0.08673,0.29517,0.00274,0.01023,0.34472,0.13531,0.00558,0.08707
180,1777817727468,Neutral,0.28681,0.00223,0.00855,0.34382,0.13818,0.00395,0.0866,0.29266,0.00258,0.00973,0.34445,0.13617,0.00509,0.08693
181,1777817727501,Neutral,0.28667,0.00265,0.00556,0.34378,0.13837,0.00425,0.08671,0.29087,0.0026,0.00848,0.34425,0.13683,0.00484,0.08686
182,1777817727535,Neutral,0.28659,0.003,0.00272,0.34352,0.13849,0.00455,0.08686,0.28958,0.00272,0.00675,0.34403,0.13733,0.00475,0.08686
183,1777817727568,Neutral,0.28665,0.00319,0.001,0.34338,0.1387,0.00462,0.0869,0.2887,0.00286,0.00502,0.34384,0.13774,0.00471,0.08687
184,1777817727602,Neutral,0.28699,0.00342,-0.00037,0.34331,0.13883,0.00461,0.08703,0.28819,0.00303,0.00341,0.34368,0.13807,0.00468,0.08692
185,1777817727668,Neutral,0.28562,0.00274,-0.00061,0.34425,0.14031,0.00491,0.08682,0.28742,0.00294,0.0022,0.34385,0.13874,0.00475,0.08689
186,1777817727701,Neutral,0.28601,0.0027,-0.00277,0.34465,0.14071,0.00525,0.08517,0.287,0.00287,0.00071,0.34409,0.13933,0.0049,0.08637
187,1777817727767,Neutral,0.28301,0.00165,-0.00441,0.3475,0.14131,0.00608,0.08209,0.2858,0.00251,-0.00083,0.34511,0.13993,0.00526,0.08509
188,1777817727801,Neutral,0.28435,0.00185,-0.00552,0.34896,0.14156,0.00642,0.08104,0.28537,0.00231,-0.00224,0.34627,0.14042,0.00561,0.08387
189,1777817727835,Neutral,0.2868,0.00211,-0.00607,0.34975,0.14121,0.00654,0.0805,0.2858,0.00225,-0.00339,0.34731,0.14066,0.00589,0.08286
190,1777817727901,Neutral,0.28886,0.00274,-0.00676,0.35081,0.14067,0.00766,0.08033,0.28672,0.0024,-0.0044,0.34836,0.14066,0.00642,0.0821
191,1777817727934,Neutral,0.28882,0.00275,-0.00714,0.35133,0.14077,0.00698,0.07987,0.28735,0.0025,-0.00522,0.34925,0.14069,0.00659,0.08143
192,1777817727968,Neutral,0.2784,0.00293,-0.0066,0.35256,0.13927,0.00719,0.07993,0.28466,0.00263,-0.00563,0.35024,0.14027,0.00677,0.08098
193,1777817728001,Neutral,0.2986,0.00272,-0.00651,0.35374,0.13193,0.00721,0.07911,0.28884,0.00266,-0.0059,0.35129,0.13776,0.0069,0.08042
194,1777817728034,Neutral,0.31827,0.00267,-0.00669,0.35486,0.12676,0.00733,0.07849,0.29767,0.00266,-0.00614,0.35236,0.13446,0.00703,0.07984
195,1777817728068,Neutral,0.32848,0.00289,-0.00743,0.35585,0.12396,0.00758,0.07787,0.30691,0.00273,-0.00652,0.35341,0.13131,0.00719,0.07925
196,1777817728134,Neutral,0.33374,0.00256,-0.00759,0.35704,0.12269,0.00726,0.07769,0.31496,0.00268,-0.00684,0.3545,0.12873,0.00721,0.07878
197,1777817728168,Neutral,0.33436,0.00245,-0.00763,0.3574,0.12238,0.0073,0.07755,0.32078,0.00261,-0.00708,0.35537,0.12682,0.00724,0.07841
198,1777817728201,Neutral,0.33553,0.00235,-0.00766,0.35771,0.1222,0.00717,0.07746,0.32521,0.00253,-0.00726,0.35607,0.12544,0.00722,0.07813
199,1777817728234,Neutral,0.33607,0.00222,-0.00767,0.3581,0.12204,0.00706,0.07743,0.32847,0.00244,-0.00738,0.35668,0.12442,0.00717,0.07792
200,1777817728268,Neutral,0.33748,0.00201,-0.00782,0.35827,0.12165,0.00703,0.07726,0.33117,0.00231,-0.00751,0.35716,0.12359,0.00713,0.07772
201,1777817728302,Sad,0.33851,0.00171,-0.00812,0.35884,0.12119,0.007,0.07678,0.33337,0.00213,-0.0077,0.35766,0.12287,0.00709,0.07744
202,1777817728334,Sad,0.33861,0.00146,-0.00859,0.35894,0.12114,0.00697,0.07583,0.33494,0.00193,-0.00796,0.35804,0.12235,0.00705,0.07695
203,1777817728367,Sad,0.33781,0.00124,-0.00905,0.36024,0.12097,0.00699,0.07542,0.3358,0.00172,-0.00829,0.3587,0.12194,0.00703,0.0765
204,1777817728401,Sad,0.33915,0.00124,-0.00929,0.36302,0.12064,0.00686,0.0748,0.33681,0.00158,-0.00859,0.36,0.12155,0.00698,0.07599
205,1777817728434,Sad,0.34078,0.00123,-0.00939,0.36438,0.12055,0.0068,0.07447,0.338,0.00147,-0.00883,0.36132,0.12125,0.00693,0.07553
206,1777817728468,Sad,0.34293,0.00123,-0.00948,0.36535,0.12008,0.00673,0.07385,0.33948,0.0014,-0.00902,0.36253,0.1209,0.00687,0.07503
207,1777817728535,Sad,0.34385,0.00128,-0.0099,0.37024,0.11944,0.00664,0.07225,0.34079,0.00137,-0.00929,0.36484,0.12046,0.0068,0.07419
208,1777817728601,Sad,0.34467,0.00139,-0.0108,0.37131,0.11871,0.00674,0.07006,0.34195,0.00137,-0.00974,0.36678,0.11993,0.00678,0.07295
209,1777817728634,Sad,0.34579,0.00142,-0.01129,0.37113,0.11858,0.00635,0.06897,0.34311,0.00139,-0.01021,0.36809,0.11953,0.00665,0.07176
210,1777817728667,Sad,0.34423,0.00138,-0.01135,0.3712,0.11856,0.00595,0.06795,0.34344,0.00139,-0.01055,0.36902,0.11924,0.00644,0.07062
211,1777817728701,Sad,0.34301,0.00145,-0.01133,0.37193,0.11853,0.00538,0.06793,0.34331,0.0014,-0.01078,0.36989,0.11903,0.00612,0.06981
212,1777817728734,Sad,0.34316,0.0018,-0.01129,0.37211,0.11883,0.00538,0.06745,0.34327,0.00152,-0.01094,0.37056,0.11897,0.0059,0.0691
213,1777817728768,Sad,0.34447,0.00216,-0.01124,0.3724,0.11837,0.00534,0.0677,0.34363,0.00171,-0.01103,0.37111,0.11879,0.00573,0.06868
214,1777817728834,Sad,0.34681,0.00267,-0.01113,0.37261,0.11814,0.00544,0.06724,0.34458,0.002,-0.01106,0.37156,0.1186,0.00565,0.06825
215,1777817728867,Sad,0.34788,0.00278,-0.01106,0.37273,0.11785,0.00524,0.06722,0.34557,0.00224,-0.01106,0.37191,0.11837,0.00552,0.06794
216,1777817728900,Sad,0.34839,0.00301,-0.01099,0.37268,0.11802,0.00546,0.06735,0.34642,0.00247,-0.01104,0.37214,0.11827,0.0055,0.06776
217,1777817728934,Sad,0.34926,0.00323,-0.01103,0.3727,0.11801,0.00549,0.06746,0.34727,0.0027,-0.01104,0.37231,0.11819,0.0055,0.06767
218,1777817728967,Sad,0.35009,0.00357,-0.01077,0.37272,0.11829,0.00533,0.06756,0.34812,0.00296,-0.01096,0.37243,0.11822,0.00545,0.06764
219,1777817729002,Sad,0.35021,0.00345,-0.01072,0.3727,0.11901,0.00519,0.06741,0.34875,0.00311,-0.01088,0.37251,0.11846,0.00537,0.06757
220,1777817729067,Sad,0.35019,0.0034,-0.01068,0.37398,0.12251,0.00505,0.06699,0.34918,0.00319,-0.01082,0.37295,0.11967,0.00527,0.0674
221,1777817729101,Sad,0.35096,0.00333,-0.01081,0.37411,0.12354,0.00497,0.06688,0.34971,0.00323,-0.01082,0.3733,0.12083,0.00518,0.06724
222,1777817729134,Sad,0.35152,0.00322,-0.01081,0.3743,0.12442,0.00484,0.06674,0.35025,0.00323,-0.01082,0.3736,0.12191,0.00508,0.06709
223,1777817729167,Sad,0.35182,0.00313,-0.01087,0.37447,0.12473,0.00487,0.06665,0.35073,0.0032,-0.01083,0.37386,0.12275,0.00502,0.06696
224,1777817729201,Sad,0.3541,0.00292,-0.01098,0.37483,0.1243,0.00492,0.06654,0.35174,0.00312,-0.01088,0.37415,0.12322,0.00499,0.06683
225,1777817729234,Sad,0.35743,0.00305,-0.01105,0.37442,0.12381,0.00511,0.0664,0.35345,0.00309,-0.01093,0.37423,0.1234,0.00503,0.0667
226,1777817729267,Sad,0.35687,0.00314,-0.01102,0.37449,0.12389,0.00515,0.06647,0.35447,0.00311,-0.01096,0.37431,0.12354,0.00506,0.06663
227,1777817729301,Sad,0.3564,0.0027,-0.01117,0.3748,0.12431,0.0049,0.06684,0.35505,0.00299,-0.01102,0.37446,0.12377,0.00501,0.0667
228,1777817729334,Sad,0.35539,0.00238,-0.01122,0.37506,0.12444,0.00507,0.06731,0.35515,0.0028,-0.01108,0.37464,0.12397,0.00503,0.06688
229,1777817729367,Sad,0.35421,0.00213,-0.01146,0.37516,0.12452,0.00509,0.06724,0.35487,0.0026,-0.01119,0.3748,0.12414,0.00505,0.06699
230,1777817729401,Sad,0.35447,0.0022,-0.01139,0.3748,0.12442,0.00488,0.06722,0.35475,0.00248,-0.01125,0.3748,0.12422,0.005,0.06706
231,1777817729434,Sad,0.35416,0.00205,-0.01153,0.37491,0.12427,0.00468,0.06729,0.35457,0.00235,-0.01133,0.37483,0.12424,0.0049,0.06713
232,1777817729468,Sad,0.35419,0.002,-0.01142,0.37512,0.12397,0.00396,0.06762,0.35446,0.00225,-0.01136,0.37492,0.12415,0.00462,0.06728
233,1777817729501,Sad,0.35361,0.00192,-0.01135,0.37491,0.12395,0.0037,0.06785,0.3542,0.00215,-0.01136,0.37492,0.12409,0.00434,0.06745
234,1777817729534,Sad,0.35413,0.00191,-0.01121,0.37459,0.12386,0.00371,0.06811,0.35418,0.00208,-0.01131,0.37482,0.12402,0.00415,0.06765
235,1777817729600,Sad,0.35356,0.00203,-0.01122,0.37396,0.1237,0.00336,0.06828,0.354,0.00206,-0.01128,0.37456,0.12393,0.00392,0.06784
236,1777817729667,Sad,0.3558,0.00181,-0.0112,0.3734,0.12317,0.00327,0.06843,0.35454,0.00199,-0.01126,0.37421,0.1237,0.00372,0.06801
237,1777817729701,Sad,0.35595,0.00178,-0.01107,0.37308,0.12307,0.00313,0.06861,0.35496,0.00193,-0.0112,0.37387,0.12351,0.00354,0.06819
238,1777817729734,Sad,0.35517,0.00171,-0.0111,0.37316,0.123,0.00303,0.06877,0.35502,0.00186,-0.01117,0.37366,0.12336,0.00339,0.06837
239,1777817729767,Sad,0.35406,0.00163,-0.01108,0.37272,0.12316,0.00295,0.06882,0.35473,0.00179,-0.01114,0.37338,0.1233,0.00326,0.0685
240,1777817729801,Sad,0.3542,0.00154,-0.0112,0.3726,0.12306,0.00288,0.06895,0.35457,0.00172,-0.01116,0.37314,0.12323,0.00314,0.06864
241,1777817729834,Sad,0.35366,0.0015,-0.01131,0.37275,0.12317,0.0028,0.06889,0.3543,0.00165,-0.01121,0.37303,0.12321,0.00304,0.06871
242,1777817729867,Sad,0.35356,0.00147,-0.01143,0.37274,0.12291,0.00262,0.0689,0.35408,0.0016,-0.01127,0.37294,0.12312,0.00291,0.06877
243,1777817729901,Sad,0.3525,0.00133,-0.01142,0.37294,0.12293,0.00259,0.06895,0.35361,0.00152,-0.01132,0.37294,0.12306,0.00282,0.06882
244,1777817729934,Sad,0.35329,0.00139,-0.01127,0.373,0.12269,0.00241,0.06909,0.35351,0.00148,-0.0113,0.37296,0.12295,0.00269,0.0689
245,1777817729967,Sad,0.35354,0.00149,-0.01133,0.37324,0.1225,0.00268,0.06898,0.35352,0.00148,-0.01131,0.37304,0.12281,0.00269,0.06893
246,1777817730000,Sad,0.35424,0.0016,-0.01113,0.37314,0.12224,0.00257,0.06888,0.35374,0.00152,-0.01126,0.37307,0.12264,0.00265,0.06891
247,1777817730033,Sad,0.35481,0.00157,-0.01105,0.37223,0.1217,0.00259,0.06865,0.35406,0.00153,-0.01119,0.37282,0.12236,0.00264,0.06883
248,1777817730067,Sad,0.35431,0.00186,-0.01055,0.37199,0.1213,0.00275,0.06889,0.35413,0.00163,-0.011,0.37257,0.12204,0.00267,0.06885
249,1777817730101,Sad,0.35451,0.00186,-0.01082,0.37159,0.12135,0.0029,0.06914,0.35424,0.0017,-0.01095,0.37228,0.12183,0.00274,0.06894
250,1777817730134,Sad,0.35271,0.00174,-0.01089,0.37175,0.12161,0.00278,0.06931,0.35378,0.00171,-0.01093,0.37212,0.12177,0.00275,0.06905
251,1777817730168,Sad,0.35151,0.00176,-0.01063,0.37159,0.12165,0.00276,0.06971,0.3531,0.00173,-0.01084,0.37196,0.12173,0.00275,0.06925
252,1777817730233,Sad,0.3505,0.00187,-0.01012,0.3719,0.12144,0.0026,0.06991,0.35232,0.00177,-0.01062,0.37194,0.12164,0.00271,0.06945
253,1777817730267,Sad,0.34991,0.00183,-0.00993,0.37203,0.12142,0.00273,0.06996,0.3516,0.00179,-0.01042,0.37197,0.12158,0.00271,0.0696
254,1777817730300,Sad,0.34947,0.00189,-0.00973,0.3721,0.12153,0.00261,0.0701,0.35096,0.00182,-0.01021,0.37201,0.12156,0.00268,0.06975
255,1777817730334,Sad,0.34924,0.00202,-0.00965,0.37211,0.12158,0.0025,0.07011,0.35045,0.00188,-0.01004,0.37204,0.12157,0.00263,0.06986
256,1777817730367,Sad,0.34889,0.00199,-0.00989,0.37211,0.12162,0.00257,0.06997,0.34998,0.00191,-0.01,0.37206,0.12159,0.00261,0.06989
257,1777817730401,Sad,0.34845,0.00204,-0.0099,0.37161,0.12169,0.00246,0.07003,0.34952,0.00195,-0.00997,0.37193,0.12162,0.00257,0.06994
258,1777817730466,Sad,0.34818,0.00188,-0.00998,0.37092,0.12181,0.0026,0.07021,0.34912,0.00193,-0.00997,0.37162,0.12168,0.00258,0.07002
259,1777817730500,Sad,0.34814,0.00187,-0.00981,0.37048,0.12173,0.00258,0.07051,0.34883,0.00191,-0.00992,0.37128,0.12169,0.00258,0.07017
260,1777817730533,Sad,0.34844,0.00177,-0.00969,0.3698,0.12178,0.00262,0.07077,0.34871,0.00187,-0.00985,0.37084,0.12172,0.00259,0.07035
261,1777817730567,Sad,0.3484,0.00172,-0.00959,0.36909,0.12175,0.00249,0.07092,0.34862,0.00182,-0.00977,0.37031,0.12173,0.00256,0.07052
262,1777817730600,Sad,0.34846,0.00159,-0.00961,0.36795,0.12167,0.00256,0.07107,0.34857,0.00175,-0.00973,0.3696,0.12171,0.00256,0.07068
263,1777817730634,Sad,0.34883,0.00154,-0.0096,0.36708,0.12149,0.00274,0.07139,0.34865,0.00169,-0.00969,0.36885,0.12165,0.00262,0.07089
264,1777817730700,Sad,0.34971,0.00155,-0.00736,0.36033,0.12091,0.0035,0.07598,0.34897,0.00165,-0.00899,0.36629,0.12143,0.00288,0.07242
265,1777817730733,Sad,0.35006,0.00175,-0.00585,0.35577,0.12085,0.00418,0.07917,0.3493,0.00168,-0.00805,0.36313,0.12125,0.00327,0.07445
266,1777817730767,Sad,0.35061,0.002,-0.00508,0.35077,0.12069,0.00478,0.08071,0.34969,0.00178,-0.00716,0.35943,0.12109,0.00372,0.07633
267,1777817730800,Sad,0.35109,0.00232,-0.0039,0.34681,0.12046,0.00469,0.08118,0.35011,0.00194,-0.00618,0.35564,0.1209,0.00401,0.07778
268,1777817730833,Sad,0.35121,0.00235,-0.00103,0.3441,0.12045,0.00514,0.08069,0.35044,0.00206,-0.00463,0.35218,0.12076,0.00435,0.07866
269,1777817730867,Sad,0.35125,0.0026,0.00579,0.34516,0.12012,0.00386,0.07893,0.35068,0.00223,-0.00151,0.35007,0.12057,0.0042,0.07874
270,1777817730900,Sad,0.35009,0.0996,-0.00146,0.34872,0.11942,0.00417,0.07045,0.3505,0.03144,-0.00149,0.34967,0.12023,0.00419,0.07625
271,1777817730933,Sad,0.34775,0.17805,-0.00225,0.36745,0.1189,0.003,0.06607,0.34968,0.07542,-0.00172,0.355,0.11983,0.00383,0.0732
272,1777817730966,Sad,0.34557,0.19899,0.00047,0.39518,0.11871,0.00189,0.06266,0.34844,0.11249,-0.00106,0.36706,0.11949,0.00325,0.07003
273,1777817730999,Sad,0.34251,0.2153,0.00101,0.41396,0.11872,0.00408,0.06029,0.34666,0.14334,-0.00044,0.38113,0.11926,0.0035,0.06711
274,1777817731033,Sad,0.33874,0.22628,0.00044,0.42566,0.11869,0.00387,0.05755,0.34429,0.16822,-0.00018,0.39449,0.11909,0.00361,0.06424
275,1777817731066,Sad,0.3279,0.2304,0.00275,0.43513,0.11882,0.00503,0.05614,0.33937,0.18687,0.0007,0.40668,0.11901,0.00404,0.06181
276,1777817731101,Sad,0.31807,0.23349,0.004,0.4415,0.11892,0.0055,0.05581,0.33298,0.20086,0.00169,0.41713,0.11898,0.00448,0.06001
277,1777817731167,Neutral,0.30875,0.23081,0.00906,0.45338,0.11902,0.00548,0.05532,0.32571,0.20985,0.0039,0.428,0.119,0.00478,0.0586
278,1777817731200,Neutral,0.30605,0.23133,0.01014,0.45725,0.11898,0.00516,0.05546,0.31981,0.21629,0.00577,0.43678,0.11899,0.00489,0.05766
279,1777817731233,Neutral,0.30472,0.2276,0.01142,0.46017,0.11889,0.00534,0.05563,0.31528,0.21968,0.00747,0.44379,0.11896,0.00503,0.05705
280,1777817731266,Neutral,0.3038,0.22644,0.0117,0.46099,0.11874,0.00484,0.05584,0.31184,0.22171,0.00874,0.44895,0.11889,0.00497,0.05669
281,1777817731300,Neutral,0.30325,0.22447,0.01143,0.46303,0.11854,0.00434,0.05617,0.30926,0.22254,0.00954,0.45317,0.11879,0.00478,0.05653
282,1777817731334,Neutral,0.30185,0.22293,0.01129,0.46519,0.11836,0.0034,0.0563,0.30704,0.22266,0.01007,0.45678,0.11866,0.00437,0.05646
283,1777817731367,Neutral,0.30072,0.22205,0.01113,0.46776,0.11772,0.00295,0.05638,0.30514,0.22247,0.01039,0.46007,0.11838,0.00394,0.05644
284,1777817731400,Neutral,0.29896,0.2229,0.01064,0.46795,0.11744,0.0031,0.05634,0.30329,0.2226,0.01046,0.46244,0.11809,0.00369,0.05641
285,1777817731433,Neutral,0.29776,0.22209,0.0103,0.4682,0.11708,0.00312,0.0564,0.30163,0.22245,0.01041,0.46416,0.11779,0.00352,0.05641
286,1777817731466,Neutral,0.29704,0.22139,0.01025,0.46899,0.11698,0.00327,0.05651,0.30025,0.22213,0.01036,0.46561,0.11755,0.00345,0.05644
287,1777817731500,Neutral,0.2967,0.22103,0.01004,0.46961,0.11687,0.00333,0.05657,0.29919,0.2218,0.01027,0.46681,0.11734,0.00341,0.05648
288,1777817731533,Neutral,0.29677,0.22066,0.00987,0.46991,0.11699,0.00332,0.05661,0.29846,0.22146,0.01015,0.46774,0.11724,0.00338,0.05652
289,1777817731567,Neutral,0.29754,0.22098,0.00976,0.47025,0.11692,0.00331,0.05662,0.29818,0.22132,0.01003,0.46849,0.11714,0.00336,0.05655
290,1777817731633,Neutral,0.29812,0.2202,0.00966,0.47136,0.11657,0.00331,0.05643,0.29816,0.22098,0.00992,0.46935,0.11697,0.00335,0.05651
291,1777817731667,Neutral,0.29763,0.2202,0.00966,0.47145,0.11658,0.00328,0.05633,0.29801,0.22075,0.00984,0.46998,0.11685,0.00333,0.05646
292,1777817731700,Neutral,0.29704,0.22018,0.00956,0.47124,0.11653,0.00347,0.05604,0.29772,0.22058,0.00976,0.47036,0.11676,0.00337,0.05633
293,1777817731732,Neutral,0.29617,0.21998,0.00955,0.47096,0.11639,0.00355,0.05562,0.29725,0.2204,0.0097,0.47054,0.11665,0.00342,0.05612
294,1777817731766,Neutral,0.29625,0.22069,0.00956,0.47124,0.1163,0.00353,0.05518,0.29695,0.22049,0.00965,0.47075,0.11654,0.00346,0.05584
295,1777817731833,Neutral,0.26502,0.22461,0.00858,0.47242,0.12395,0.00182,0.05494,0.28737,0.22172,0.00933,0.47125,0.11876,0.00297,0.05557
296,1777817731866,Neutral,0.22726,0.22686,0.00819,0.47342,0.13397,0.00133,0.0548,0.26934,0.22326,0.00899,0.4719,0.12332,0.00248,0.05534
297,1777817731900,Neutral,0.21414,0.2279,0.0081,0.47438,0.13832,0.0008,0.05443,0.25278,0.22466,0.00872,0.47265,0.12782,0.00197,0.05506
298,1777817731933,Neutral,0.21741,0.22803,0.00808,0.47476,0.13858,0.00039,0.05411,0.24217,0.22567,0.00853,0.47328,0.13105,0.0015,0.05478
299,1777817731966,Neutral,0.22195,0.2266,0.0084,0.47519,0.13834,0.00025,0.0541,0.2361,0.22595,0.00849,0.47385,0.13324,0.00112,0.05457
300,1777817731999,Neutral,0.22726,0.2266,0.00833,0.47541,0.13754,0.00025,0.05393,0.23345,0.22614,0.00844,0.47432,0.13453,0.00086,0.05438
301,1777817732033,Neutral,0.23168,0.22617,0.00814,0.47595,0.13685,0.00061,0.05361,0.23292,0.22615,0.00835,0.47481,0.13522,0.00079,0.05415
302,1777817732066,Neutral,0.23494,0.22617,0.00811,0.47628,0.13611,0.00075,0.05358,0.23352,0.22616,0.00828,0.47525,0.13549,0.00078,0.05398
303,1777817732100,Neutral,0.23677,0.22608,0.0081,0.47652,0.13565,0.00094,0.05357,0.2345,0.22613,0.00823,0.47563,0.13554,0.00082,0.05385
304,1777817732133,Neutral,0.23893,0.2277,0.00803,0.47684,0.1351,0.00099,0.0537,0.23583,0.2266,0.00817,0.47599,0.13541,0.00087,0.05381
305,1777817732166,Neutral,0.24104,0.22883,0.00782,0.47759,0.1347,0.00081,0.05384,0.23739,0.22727,0.00806,0.47647,0.1352,0.00085,0.05382
306,1777817732199,Neutral,0.24217,0.23033,0.00764,0.47779,0.13435,0.00049,0.0541,0.23882,0.22819,0.00794,0.47687,0.13494,0.00075,0.0539
307,1777817732267,Neutral,0.24273,0.23156,0.00723,0.47852,0.13372,0.00051,0.05496,0.23999,0.2292,0.00773,0.47737,0.13457,0.00067,0.05422
308,1777817732332,Neutral,0.27005,0.23602,0.00696,0.47894,0.12432,0.00057,0.05504,0.24901,0.23124,0.0075,0.47784,0.1315,0.00064,0.05447
309,1777817732365,Neutral,0.28049,0.23817,0.0068,0.47881,0.12103,0.0004,0.05516,0.25845,0.23332,0.00729,0.47813,0.12836,0.00057,0.05468
310,1777817732399,Neutral,0.28628,0.24084,0.00666,0.47902,0.11895,0.00034,0.05529,0.2668,0.23558,0.0071,0.4784,0.12554,0.0005,0.05486
311,1777817732434,Neutral,0.29056,0.24313,0.00644,0.47934,0.11745,4e-05,0.05534,0.27393,0.23784,0.0069,0.47868,0.12311,0.00036,0.055
312,1777817732500,Neutral,0.2922,0.24554,0.00613,0.4795,0.11611,0.00048,0.05539,0.27941,0.24015,0.00667,0.47893,0.12101,0.0004,0.05512
313,1777817732566,Neutral,0.29406,0.24794,0.00567,0.47957,0.11516,0.00045,0.0552,0.28381,0.24249,0.00637,0.47912,0.11925,0.00041,0.05514
314,1777817732599,Neutral,0.29544,0.24754,0.00565,0.47985,0.11442,0.00039,0.05524,0.2873,0.244,0.00615,0.47934,0.11781,0.00041,0.05517
315,1777817732633,Neutral,0.29719,0.24673,0.00578,0.4805,0.11364,0.00041,0.05544,0.29026,0.24482,0.00604,0.47969,0.11656,0.00041,0.05525
316,1777817732666,Neutral,0.29783,0.24594,0.00603,0.48092,0.11325,0.00041,0.05571,0.29253,0.24516,0.00604,0.48006,0.11556,0.00041,0.05539
317,1777817732699,Neutral,0.29777,0.2435,0.00663,0.4812,0.11264,0.00031,0.05588,0.2941,0.24466,0.00622,0.4804,0.11469,0.00038,0.05554
318,1777817732733,Neutral,0.29777,0.2426,0.00698,0.48154,0.11225,0.00014,0.05598,0.29521,0.24404,0.00645,0.48074,0.11396,0.00031,0.05567
319,1777817732766,Neutral,0.29984,0.24127,0.00749,0.4822,0.1114,0.00015,0.05591,0.29659,0.24321,0.00676,0.48118,0.11319,0.00026,0.05574
320,1777817732799,Neutral,0.3014,0.24032,0.00807,0.48241,0.11091,0.00074,0.05602,0.29804,0.24234,0.00715,0.48155,0.11251,0.0004,0.05583
321,1777817732832,Neutral,0.30297,0.23807,0.00895,0.48263,0.1104,0.00125,0.0561,0.29952,0.24106,0.00769,0.48187,0.11187,0.00066,0.05591
322,1777817732866,Neutral,0.3035,0.23556,0.00975,0.48289,0.10982,0.00159,0.05632,0.30071,0.23941,0.00831,0.48218,0.11126,0.00094,0.05603
323,1777817732899,Neutral,0.30413,0.23253,0.01064,0.48292,0.10914,0.00196,0.05635,0.30174,0.23735,0.00901,0.4824,0.11062,0.00124,0.05613
324,1777817732932,Neutral,0.30333,0.22909,0.01146,0.48295,0.10959,0.00269,0.05642,0.30221,0.23487,0.00974,0.48257,0.11031,0.00168,0.05621
325,1777817732966,Neutral,0.28792,0.22663,0.01202,0.48306,0.11378,0.00318,0.05585,0.29793,0.2324,0.01043,0.48271,0.11135,0.00213,0.05611
326,1777817733033,Neutral,0.2466,0.22077,0.01338,0.48376,0.12615,0.00401,0.05692,0.28253,0.22891,0.01131,0.48303,0.11579,0.00269,0.05635
327,1777817733066,Happy,0.23402,0.21836,0.01416,0.48438,0.12923,0.0041,0.05636,0.26798,0.22574,0.01217,0.48343,0.11982,0.00311,0.05635
